2lr,3colsample,4max_depth,5gamma,6reg_l2,7reg_l1,8AUC
0.1,0.5,4,2,0.5,1.0,0.8755913834227789
0.1,0.5,4,2,0.5,0.5,0.8755913834227789
0.1,0.5,4,2,0.5,0.0,0.8755913834227789
0.1,0.5,4,2,0.0,1.0,0.8755913834227789
0.1,0.5,4,2,0.0,0.5,0.8755913834227789
0.1,0.5,4,2,0.0,0.0,0.8755913834227789
0.1,0.5,4,1,1.0,1.0,0.8755913834227789
0.1,0.5,4,1,1.0,0.5,0.8755913834227789
0.1,0.5,4,1,1.0,0.0,0.8755913834227789
0.1,0.5,4,1,0.5,1.0,0.8755913834227789
0.1,0.5,4,1,0.5,0.5,0.8755913834227789
0.1,0.5,4,1,0.5,0.0,0.8755913834227789
0.1,0.5,4,1,0.0,1.0,0.8755913834227789
0.1,0.5,4,1,0.0,0.5,0.8755913834227789
0.1,0.5,4,1,0.0,0.0,0.8755913834227789
0.1,0.5,4,0,1.0,1.0,0.8755913834227789
0.1,0.5,4,0,1.0,0.5,0.8755913834227789
0.1,0.5,4,0,1.0,0.0,0.8755913834227789
0.1,0.5,4,0,0.5,1.0,0.8755913834227789
0.1,0.5,4,0,0.5,0.5,0.8755913834227789
0.1,0.5,4,0,0.5,0.0,0.8755913834227789
0.1,0.5,4,0,0.0,1.0,0.8755913834227789
0.1,0.5,4,0,0.0,0.5,0.8755913834227789
0.1,0.5,4,0,0.0,0.0,0.8755913834227789
0.1,0.3,16,2,1.0,1.0,0.874085122242099
0.1,0.3,16,2,1.0,0.5,0.874085122242099
0.1,0.3,16,2,1.0,0.0,0.874085122242099
0.1,0.3,16,2,0.5,1.0,0.874085122242099
0.1,0.3,16,2,0.5,0.5,0.874085122242099
0.1,0.3,16,2,0.5,0.0,0.874085122242099
0.1,0.3,16,2,0.0,1.0,0.874085122242099
0.1,0.3,16,2,0.0,0.5,0.874085122242099
0.1,0.3,16,2,0.0,0.0,0.874085122242099
0.1,0.3,16,1,1.0,1.0,0.874085122242099
0.1,0.3,16,1,1.0,0.5,0.874085122242099
0.1,0.3,16,1,1.0,0.0,0.874085122242099
0.1,0.3,16,1,0.5,1.0,0.874085122242099
0.1,0.3,16,1,0.5,0.5,0.874085122242099
0.1,0.3,16,1,0.5,0.0,0.874085122242099
0.1,0.3,16,1,0.0,1.0,0.874085122242099
0.1,0.3,16,1,0.0,0.5,0.874085122242099
0.1,0.3,16,1,0.0,0.0,0.874085122242099
0.1,0.3,16,0,1.0,1.0,0.874085122242099
0.1,0.3,16,0,1.0,0.5,0.874085122242099
0.1,0.3,16,0,1.0,0.0,0.874085122242099
0.1,0.3,16,0,0.5,1.0,0.874085122242099
0.1,0.3,16,0,0.5,0.5,0.874085122242099
0.1,0.3,16,0,0.5,0.0,0.874085122242099
0.1,0.3,16,0,0.0,1.0,0.874085122242099
0.1,0.3,16,0,0.0,0.5,0.874085122242099
0.1,0.3,16,0,0.0,0.0,0.874085122242099
0.1,0.3,12,2,1.0,1.0,0.8742896541443055
0.1,0.3,12,2,1.0,0.5,0.8742896541443055
0.1,0.3,12,2,1.0,0.0,0.8742896541443055
0.1,0.3,12,2,0.5,1.0,0.8742896541443055
0.1,0.3,12,2,0.5,0.5,0.8742896541443055
0.1,0.3,12,2,0.5,0.0,0.8742896541443055
0.1,0.3,12,2,0.0,1.0,0.8742896541443055
0.1,0.3,12,2,0.0,0.5,0.8742896541443055
0.1,0.3,12,2,0.0,0.0,0.8742896541443055
0.1,0.3,12,1,1.0,1.0,0.8742896541443055
0.1,0.3,12,1,1.0,0.5,0.8742896541443055
0.1,0.3,12,1,1.0,0.0,0.8742896541443055
0.1,0.3,12,1,0.5,1.0,0.8742896541443055
0.1,0.3,12,1,0.5,0.5,0.8742896541443055
0.1,0.3,12,1,0.5,0.0,0.8742896541443055
0.1,0.3,12,1,0.0,1.0,0.8742896541443055
0.1,0.3,12,1,0.0,0.5,0.8742896541443055
0.1,0.3,12,1,0.0,0.0,0.8742896541443055
0.1,0.3,12,0,1.0,1.0,0.8742896541443055
0.1,0.3,12,0,1.0,0.5,0.8742896541443055
0.1,0.3,12,0,1.0,0.0,0.8742896541443055
0.1,0.3,12,0,0.5,1.0,0.8742896541443055
0.1,0.3,12,0,0.5,0.5,0.8742896541443055
0.1,0.3,12,0,0.5,0.0,0.8742896541443055
0.1,0.3,12,0,0.0,1.0,0.8742896541443055
0.1,0.3,12,0,0.0,0.5,0.8742896541443055
0.1,0.3,12,0,0.0,0.0,0.8742896541443055
0.1,0.3,8,2,1.0,1.0,0.8762313655336912
0.1,0.3,8,2,1.0,0.5,0.8762313655336912
0.1,0.3,8,2,1.0,0.0,0.8762313655336912
0.1,0.3,8,2,0.5,1.0,0.8762313655336912
0.1,0.3,8,2,0.5,0.5,0.8762313655336912
0.1,0.3,8,2,0.5,0.0,0.8762313655336912
0.1,0.3,8,2,0.0,1.0,0.8762313655336912
0.1,0.3,8,2,0.0,0.5,0.8762313655336912
0.1,0.3,8,2,0.0,0.0,0.8762313655336912
0.1,0.3,8,1,1.0,1.0,0.8762313655336912
0.1,0.3,8,1,1.0,0.5,0.8762313655336912
0.1,0.3,8,1,1.0,0.0,0.8762313655336912
0.1,0.3,8,1,0.5,1.0,0.8762313655336912
0.1,0.3,8,1,0.5,0.5,0.8762313655336912
0.1,0.3,8,1,0.5,0.0,0.8762313655336912
0.1,0.3,8,1,0.0,1.0,0.8762313655336912
0.1,0.3,8,1,0.0,0.5,0.8762313655336912
0.1,0.3,8,1,0.0,0.0,0.8762313655336912
0.1,0.3,8,0,1.0,1.0,0.8762313655336912
0.1,0.3,8,0,1.0,0.5,0.8762313655336912
0.1,0.3,8,0,1.0,0.0,0.8762313655336912
0.1,0.3,8,0,0.5,1.0,0.8762313655336912
0.1,0.3,8,0,0.5,0.5,0.8762313655336912
0.1,0.3,8,0,0.5,0.0,0.8762313655336912
0.1,0.3,8,0,0.0,1.0,0.8762313655336912
0.1,0.3,8,0,0.0,0.5,0.8762313655336912
0.1,0.3,8,0,0.0,0.0,0.8762313655336912
0.1,0.3,4,2,1.0,1.0,0.8758519677996423
0.1,0.3,4,2,1.0,0.5,0.8758519677996423
0.1,0.3,4,2,1.0,0.0,0.8758519677996423
0.1,0.3,4,2,0.5,1.0,0.8758519677996423
0.1,0.3,4,2,0.5,0.5,0.8758519677996423
0.1,0.3,4,2,0.5,0.0,0.8758519677996423
0.1,0.3,4,2,0.0,1.0,0.8758519677996423
0.1,0.3,4,2,0.0,0.5,0.8758519677996423
0.1,0.3,4,2,0.0,0.0,0.8758519677996423
0.1,0.3,4,1,1.0,1.0,0.8758519677996423
0.1,0.3,4,1,1.0,0.5,0.8758519677996423
0.1,0.3,4,1,1.0,0.0,0.8758519677996423
0.1,0.3,4,1,0.5,1.0,0.8758519677996423
0.1,0.3,4,1,0.5,0.5,0.8758519677996423
0.1,0.3,4,1,0.5,0.0,0.8758519677996423
0.1,0.3,4,1,0.0,1.0,0.8758519677996423
0.1,0.3,4,1,0.0,0.5,0.8758519677996423
0.1,0.3,4,1,0.0,0.0,0.8758519677996423
0.1,0.3,4,0,1.0,1.0,0.8758519677996423
0.1,0.3,4,0,1.0,0.5,0.8758519677996423
0.1,0.3,4,0,1.0,0.0,0.8758519677996423
0.1,0.3,4,0,0.5,1.0,0.8758519677996423
0.1,0.3,4,0,0.5,0.5,0.8758519677996423
0.1,0.3,4,0,0.5,0.0,0.8758519677996423
0.1,0.3,4,0,0.0,1.0,0.8758519677996423
0.1,0.3,4,0,0.0,0.5,0.8758519677996423
0.1,0.3,4,0,0.0,0.0,0.8758519677996423
0.05,0.8,16,2,1.0,1.0,0.8717069171138939
0.05,0.8,16,2,1.0,0.5,0.8717069171138939
0.05,0.8,16,2,1.0,0.0,0.8717069171138939
0.05,0.8,16,2,0.5,1.0,0.8717069171138939
0.05,0.8,16,2,0.5,0.5,0.8717069171138939
0.05,0.8,16,2,0.5,0.0,0.8717069171138939
0.05,0.8,16,2,0.0,1.0,0.8717069171138939
0.05,0.8,16,2,0.0,0.5,0.8717069171138939
0.05,0.8,16,2,0.0,0.0,0.8717069171138939
0.05,0.8,16,1,1.0,1.0,0.8717069171138939
0.05,0.8,16,1,1.0,0.5,0.8717069171138939
0.05,0.8,16,1,1.0,0.0,0.8717069171138939
0.05,0.8,16,1,0.5,1.0,0.8717069171138939
0.05,0.8,16,1,0.5,0.5,0.8717069171138939
0.05,0.8,16,1,0.5,0.0,0.8717069171138939
0.05,0.8,16,1,0.0,1.0,0.8717069171138939
0.05,0.8,16,1,0.0,0.5,0.8717069171138939
0.05,0.8,16,1,0.0,0.0,0.8717069171138939
0.05,0.8,16,0,1.0,1.0,0.8717069171138939
0.05,0.8,16,0,1.0,0.5,0.8717069171138939
0.05,0.8,16,0,1.0,0.0,0.8717069171138939
0.05,0.8,16,0,0.5,1.0,0.8717069171138939
0.05,0.8,16,0,0.5,0.5,0.8717069171138939
0.05,0.8,16,0,0.5,0.0,0.8717069171138939
0.05,0.8,16,0,0.0,1.0,0.8717069171138939
0.05,0.8,16,0,0.0,0.5,0.8717069171138939
0.05,0.8,16,0,0.0,0.0,0.8717069171138939
0.05,0.8,12,2,1.0,1.0,0.8734856887298748
0.05,0.8,12,2,1.0,0.5,0.8734856887298748
0.05,0.8,12,2,1.0,0.0,0.8734856887298748
0.05,0.8,12,2,0.5,1.0,0.8734856887298748
0.05,0.8,12,2,0.5,0.5,0.8734856887298748
0.05,0.8,12,2,0.5,0.0,0.8734856887298748
0.05,0.8,12,2,0.0,1.0,0.8734856887298748
0.05,0.8,12,2,0.0,0.5,0.8734856887298748
0.05,0.8,12,2,0.0,0.0,0.8734856887298748
0.05,0.8,12,1,1.0,1.0,0.8734856887298748
0.05,0.8,12,1,1.0,0.5,0.8734856887298748
0.05,0.8,12,1,1.0,0.0,0.8734856887298748
0.05,0.8,12,1,0.5,1.0,0.8734856887298748
0.05,0.8,12,1,0.5,0.5,0.8734856887298748
0.05,0.8,12,1,0.5,0.0,0.8734856887298748
0.05,0.8,12,1,0.0,1.0,0.8734856887298748
0.05,0.8,12,1,0.0,0.5,0.8734856887298748
0.05,0.8,12,1,0.0,0.0,0.8734856887298748
0.05,0.8,12,0,1.0,1.0,0.8734856887298748
0.05,0.8,12,0,1.0,0.5,0.8734856887298748
0.05,0.8,12,0,1.0,0.0,0.8734856887298748
0.05,0.8,12,0,0.5,1.0,0.8734856887298748
0.05,0.8,12,0,0.5,0.5,0.8734856887298748
0.05,0.8,12,0,0.5,0.0,0.8734856887298748
0.05,0.8,12,0,0.0,1.0,0.8734856887298748
0.05,0.8,12,0,0.0,0.5,0.8734856887298748
0.05,0.8,12,0,0.0,0.0,0.8734856887298748
0.05,0.8,8,2,1.0,1.0,0.8741167262969587
0.05,0.8,8,2,1.0,0.5,0.8741167262969587
0.05,0.8,8,2,1.0,0.0,0.8741167262969587
0.05,0.8,8,2,0.5,1.0,0.8741167262969587
0.05,0.8,8,2,0.5,0.5,0.8741167262969587
0.05,0.8,8,2,0.5,0.0,0.8741167262969587
0.05,0.8,8,2,0.0,1.0,0.8741167262969587
0.05,0.8,8,2,0.0,0.5,0.8741167262969587
0.05,0.8,8,2,0.0,0.0,0.8741167262969587
0.05,0.8,8,1,1.0,1.0,0.8741167262969587
0.05,0.8,8,1,1.0,0.5,0.8741167262969587
0.05,0.8,8,1,1.0,0.0,0.8741167262969587
0.05,0.8,8,1,0.5,1.0,0.8741167262969587
0.05,0.8,8,1,0.5,0.5,0.8741167262969587
0.05,0.8,8,1,0.5,0.0,0.8741167262969587
0.05,0.8,8,1,0.0,1.0,0.8741167262969587
0.05,0.8,8,1,0.0,0.5,0.8741167262969587
0.05,0.8,8,1,0.0,0.0,0.8741167262969587
0.05,0.8,8,0,1.0,1.0,0.8741167262969587
0.05,0.8,8,0,1.0,0.5,0.8741167262969587
0.05,0.8,8,0,1.0,0.0,0.8741167262969587
0.05,0.8,8,0,0.5,1.0,0.8741167262969587
0.05,0.8,8,0,0.5,0.5,0.8741167262969587
0.05,0.8,8,0,0.5,0.0,0.8741167262969587
0.05,0.8,8,0,0.0,1.0,0.8741167262969587
0.05,0.8,8,0,0.0,0.5,0.8741167262969587
0.05,0.8,8,0,0.0,0.0,0.8741167262969587
0.05,0.8,4,2,1.0,1.0,0.8758968395945139
0.05,0.8,4,2,1.0,0.5,0.8758968395945139
0.05,0.8,4,2,1.0,0.0,0.8758968395945139
0.05,0.8,4,2,0.5,1.0,0.8758968395945139
0.05,0.8,4,2,0.5,0.5,0.8758968395945139
0.05,0.8,4,2,0.5,0.0,0.8758968395945139
0.05,0.8,4,2,0.0,1.0,0.8758968395945139
0.05,0.8,4,2,0.0,0.5,0.8758968395945139
0.05,0.8,4,2,0.0,0.0,0.8758968395945139
0.05,0.8,4,1,1.0,1.0,0.8758968395945139
0.05,0.8,4,1,1.0,0.5,0.8758968395945139
0.05,0.8,4,1,1.0,0.0,0.8758968395945139
0.05,0.8,4,1,0.5,1.0,0.8758968395945139
0.05,0.8,4,1,0.5,0.5,0.8758968395945139
0.05,0.8,4,1,0.5,0.0,0.8758968395945139
0.05,0.8,4,1,0.0,1.0,0.8758968395945139
0.05,0.8,4,1,0.0,0.5,0.8758968395945139
0.05,0.8,4,1,0.0,0.0,0.8758968395945139
0.05,0.8,4,0,1.0,1.0,0.8758968395945139
0.05,0.8,4,0,1.0,0.5,0.8758968395945139
0.05,0.8,4,0,1.0,0.0,0.8758968395945139
0.05,0.8,4,0,0.5,1.0,0.8758968395945139
0.05,0.8,4,0,0.5,0.5,0.8758968395945139
0.05,0.8,4,0,0.5,0.0,0.8758968395945139
0.05,0.8,4,0,0.0,1.0,0.8758968395945139
0.05,0.8,4,0,0.0,0.5,0.8758968395945139
0.05,0.8,4,0,0.0,0.0,0.8758968395945139
0.05,0.5,16,2,1.0,1.0,0.8715688729874776
0.05,0.5,16,2,1.0,0.5,0.8715688729874776
0.05,0.5,16,2,1.0,0.0,0.8715688729874776
0.05,0.5,16,2,0.5,1.0,0.8715688729874776
0.05,0.5,16,2,0.5,0.5,0.8715688729874776
0.05,0.5,16,2,0.5,0.0,0.8715688729874776
0.05,0.5,16,2,0.0,1.0,0.8715688729874776
0.05,0.5,16,2,0.0,0.5,0.8715688729874776
0.05,0.5,16,2,0.0,0.0,0.8715688729874776
0.05,0.5,16,1,1.0,1.0,0.8715688729874776
0.05,0.5,16,1,1.0,0.5,0.8715688729874776
0.05,0.5,16,1,1.0,0.0,0.8715688729874776
0.05,0.5,16,1,0.5,1.0,0.8715688729874776
0.05,0.5,16,1,0.5,0.5,0.8715688729874776
0.05,0.5,16,1,0.5,0.0,0.8715688729874776
0.05,0.5,16,1,0.0,1.0,0.8715688729874776
0.05,0.5,16,1,0.0,0.5,0.8715688729874776
0.05,0.5,16,1,0.0,0.0,0.8715688729874776
0.05,0.5,16,0,1.0,1.0,0.8715688729874776
0.05,0.5,16,0,1.0,0.5,0.8715688729874776
0.05,0.5,16,0,1.0,0.0,0.8715688729874776
0.05,0.5,16,0,0.5,1.0,0.8715688729874776
0.05,0.5,16,0,0.5,0.5,0.8715688729874776
0.05,0.5,16,0,0.5,0.0,0.8715688729874776
0.05,0.5,16,0,0.0,1.0,0.8715688729874776
0.05,0.5,16,0,0.0,0.5,0.8715688729874776
0.05,0.5,16,0,0.0,0.0,0.8715688729874776
0.05,0.5,12,2,1.0,1.0,0.8739543828264758
0.05,0.5,12,2,1.0,0.5,0.8739543828264758
0.05,0.5,12,2,1.0,0.0,0.8739543828264758
0.05,0.5,12,2,0.5,1.0,0.8739543828264758
0.05,0.5,12,2,0.5,0.5,0.8739543828264758
0.05,0.5,12,2,0.5,0.0,0.8739543828264758
0.05,0.5,12,2,0.0,1.0,0.8739543828264758
0.05,0.5,12,2,0.0,0.5,0.8739543828264758
0.05,0.5,12,2,0.0,0.0,0.8739543828264758
0.05,0.5,12,1,1.0,1.0,0.8739543828264758
0.05,0.5,12,1,1.0,0.5,0.8739543828264758
0.05,0.5,12,1,1.0,0.0,0.8739543828264758
0.05,0.5,12,1,0.5,1.0,0.8739543828264758
0.05,0.5,12,1,0.5,0.5,0.8739543828264758
0.05,0.5,12,1,0.5,0.0,0.8739543828264758
0.05,0.5,12,1,0.0,1.0,0.8739543828264758
0.05,0.5,12,1,0.0,0.5,0.8739543828264758
0.05,0.5,12,1,0.0,0.0,0.8739543828264758
0.05,0.5,12,0,1.0,1.0,0.8739543828264758
0.05,0.5,12,0,1.0,0.5,0.8739543828264758
0.05,0.5,12,0,1.0,0.0,0.8739543828264758
